,price,date,zipcode,id,season,zip_season,median_price,venda
202,495000.0,12,98028,3579000180,winter,98028_winter,446500.0,544500.0
203,650000.0,12,98028,6980500030,winter,98028_winter,446500.0,715000.0
204,550000.0,1,98028,3574770100,winter,98028_winter,446500.0,605000.0
205,515000.0,12,98028,7702080150,winter,98028_winter,446500.0,566500.0
206,525000.0,1,98028,9578060420,winter,98028_winter,446500.0,577500.0
207,604000.0,12,98136,2487200875,winter,98136_winter,487450.0,664400.0
208,442000.0,2,98136,9238901420,winter,98136_winter,487450.0,574600.0
209,200000.0,2,98136,2349300060,winter,98136_winter,487450.0,260000.0
210,370000.0,12,98136,7625700012,winter,98136_winter,487450.0,481000.0
211,555000.0,1,98136,2346800270,winter,98136_winter,487450.0,610500.0
212,400000.0,1,98136,7625702615,winter,98136_winter,487450.0,520000.0
213,675000.0,12,98136,7649400170,winter,98136_winter,487450.0,742500.0000000001
214,565000.0,12,98136,7624700050,winter,98136_winter,487450.0,621500.0
215,430000.0,2,98136,3869900120,winter,98136_winter,487450.0,559000.0
216,582000.0,12,98136,2493200215,winter,98136_winter,487450.0,640200.0
217,557510.0,2,98136,826000495,winter,98136_winter,487450.0,613261.0
218,450000.0,12,98136,7934000145,winter,98136_winter,487450.0,585000.0
219,400000.0,1,98136,312000295,winter,98136_winter,487450.0,520000.0
220,379950.0,12,98136,826000295,winter,98136_winter,487450.0,493935.0
221,500000.0,12,98136,7625704500,winter,98136_winter,487450.0,550000.0
222,469000.0,12,98136,7625702440,winter,98136_winter,487450.0,609700.0
223,393000.0,12,98136,1090000075,winter,98136_winter,487450.0,510900.0
224,500000.0,12,98136,2461900550,winter,98136_winter,487450.0,550000.0
225,535000.0,2,98136,4315700505,winter,98136_winter,487450.0,588500.0
226,756450.0,12,98136,1090000036,winter,98136_winter,487450.0,832095.0000000001
227,565000.0,2,98136,2595300155,winter,98136_winter,487450.0,621500.0
228,436000.0,1,98136,4319200450,winter,98136_winter,487450.0,566800.0
229,340000.0,12,98136,4322200050,winter,98136_winter,487450.0,442000.0
230,467500.0,2,98136,7625701900,winter,98136_winter,487450.0,607750.0
231,658000.0,1,98136,7936500221,winter,98136_winter,487450.0,723800.0000000001
232,447000.0,2,98136,5637500250,winter,98136_winter,487450.0,581100.0
233,447000.0,2,98136,2487200680,winter,98136_winter,487450.0,581100.0
234,565000.0,2,98136,9169100185,winter,98136_winter,487450.0,621500.0
235,340000.0,2,98136,7934000090,winter,98136_winter,487450.0,442000.0
236,570000.0,1,98136,2461900850,winter,98136_winter,487450.0,627000.0
237,1050000.0,1,98136,2485000076,winter,98136_winter,487450.0,1155000.0
238,535000.0,1,98136,4317700085,winter,98136_winter,487450.0,588500.0
239,740000.0,12,98136,2485000165,winter,98136_winter,487450.0,814000.0000000001
240,559000.0,12,98136,2484700145,winter,98136_winter,487450.0,614900.0
241,885000.0,1,98136,7625703435,winter,98136_winter,487450.0,973500.0000000001
242,484950.0,1,98136,3869900139,winter,98136_winter,487450.0,630435.0
243,459000.0,1,98136,7625702451,winter,98136_winter,487450.0,596700.0
244,389000.0,1,98136,7625702437,winter,98136_winter,487450.0,505700.0
245,394950.0,2,98136,7625703357,winter,98136_winter,487450.0,513435.0
246,539950.0,12,98136,3869900136,winter,98136_winter,487450.0,593945.0
247,489950.0,2,98136,3869900138,winter,98136_winter,487450.0,538945.0
248,346000.0,12,98136,5637500082,winter,98136_winter,487450.0,449800.0
249,510000.0,2,98074,1954400510,winter,98074_winter,645000.0,663000.0
250,525000.0,12,98074,3325069129,winter,98074_winter,645000.0,682500.0
251,868700.0,2,98074,8651611170,winter,98074_winter,645000.0,955570.0000000001
252,785000.0,2,98074,7504110030,winter,98074_winter,645000.0,863500.0000000001
253,600000.0,2,98074,1592000260,winter,98074_winter,645000.0,780000.0
254,685000.0,12,98074,3066410800,winter,98074_winter,645000.0,753500.0000000001
255,620000.0,12,98074,8078460810,winter,98074_winter,645000.0,806000.0
256,677100.0,2,98074,3275890310,winter,98074_winter,645000.0,744810.0000000001
257,465000.0,2,98074,7715801040,winter,98074_winter,645000.0,604500.0
258,490000.0,12,98074,8651511220,winter,98074_winter,645000.0,637000.0
259,508500.0,12,98074,3575302345,winter,98074_winter,645000.0,661050.0
260,652427.0,1,98074,7504400750,winter,98074_winter,645000.0,717669.7000000001
261,355000.0,12,98074,1925069006,winter,98074_winter,645000.0,461500.0
262,864000.0,12,98074,2725069085,winter,98074_winter,645000.0,950400.0000000001
263,395000.0,2,98074,6600220080,winter,98074_winter,645000.0,513500.0
264,657500.0,1,98074,7504060020,winter,98074_winter,645000.0,723250.0000000001
265,558000.0,12,98074,3578400500,winter,98074_winter,645000.0,725400.0
266,345000.0,12,98074,3578401060,winter,98074_winter,645000.0,448500.0
267,810000.0,2,98074,6817850050,winter,98074_winter,645000.0,891000.0000000001
268,490000.0,12,98074,8651510420,winter,98074_winter,645000.0,637000.0
269,605000.0,12,98074,7504010780,winter,98074_winter,645000.0,786500.0
270,539000.0,12,98074,8651510380,winter,98074_winter,645000.0,700700.0
271,473975.0,1,98074,8635760480,winter,98074_winter,645000.0,616167.5
272,532000.0,1,98074,1954440080,winter,98074_winter,645000.0,691600.0
273,820000.0,1,98074,6352600490,winter,98074_winter,645000.0,902000.0000000001
274,865000.0,1,98074,8562900590,winter,98074_winter,645000.0,951500.0000000001
275,722800.0,1,98074,7504101280,winter,98074_winter,645000.0,795080.0000000001
276,500000.0,1,98074,1939050110,winter,98074_winter,645000.0,650000.0
277,800000.0,12,98074,1853081250,winter,98074_winter,645000.0,880000.0000000001
278,749950.0,1,98074,1939100560,winter,98074_winter,645000.0,824945.0000000001
279,1050000.0,2,98074,2025069037,winter,98074_winter,645000.0,1155000.0
280,910000.0,12,98074,255400060,winter,98074_winter,645000.0,1001000.0000000001
281,615000.0,1,98074,7504020400,winter,98074_winter,645000.0,799500.0
282,690000.0,12,98074,629811360,winter,98074_winter,645000.0,759000.0000000001
283,550000.0,2,98074,8078450340,winter,98074_winter,645000.0,715000.0
284,879900.0,1,98074,7504020960,winter,98074_winter,645000.0,967890.0000000001
285,820000.0,12,98074,629810560,winter,98074_winter,645000.0,902000.0000000001
286,390000.0,2,98074,3578400710,winter,98074_winter,645000.0,507000.0
287,795000.0,12,98074,6352600350,winter,98074_winter,645000.0,874500.0000000001
288,715000.0,12,98074,5411600180,winter,98074_winter,645000.0,786500.0000000001
289,386500.0,1,98074,6817800730,winter,98074_winter,645000.0,502450.0
290,485000.0,1,98074,1954430180,winter,98074_winter,645000.0,630500.0
291,660000.0,2,98074,7504010760,winter,98074_winter,645000.0,726000.0000000001
292,691000.0,1,98074,7504110330,winter,98074_winter,645000.0,760100.0000000001
293,745000.0,12,98074,7504021310,winter,98074_winter,645000.0,819500.0000000001
294,633000.0,1,98074,6646200420,winter,98074_winter,645000.0,822900.0
295,517000.0,12,98074,3575305362,winter,98074_winter,645000.0,672100.0
296,572000.0,2,98074,8653600050,winter,98074_winter,645000.0,743600.0
297,500000.0,2,98074,2561340020,winter,98074_winter,645000.0,650000.0
298,485000.0,2,98074,8078400020,winter,98074_winter,645000.0,630500.0
299,620000.0,1,98074,8651580660,winter,98074_winter,645000.0,806000.0
300,780000.0,12,98074,7525900050,winter,98074_winter,645000.0,858000.0000000001
301,505000.0,12,98074,8078430360,winter,98074_winter,645000.0,656500.0
302,645000.0,12,98074,8077210230,winter,98074_winter,645000.0,838500.0
303,750000.0,12,98074,7504021510,winter,98074_winter,645000.0,825000.0000000001
304,400000.0,2,98074,3578401770,winter,98074_winter,645000.0,520000.0
305,835000.0,12,98074,1853080730,winter,98074_winter,645000.0,918500.0000000001
306,524000.0,1,98074,1785400210,winter,98074_winter,645000.0,681200.0
307,675000.0,12,98074,7504000230,winter,98074_winter,645000.0,742500.0000000001
308,565000.0,1,98074,7504100360,winter,98074_winter,645000.0,734500.0
309,557000.0,12,98074,3578401210,winter,98074_winter,645000.0,724100.0
310,834950.0,1,98074,2862500060,winter,98074_winter,645000.0,918445.0000000001
311,949990.0,2,98074,293070310,winter,98074_winter,645000.0,1044989.0000000001
312,550000.0,12,98074,8562901100,winter,98074_winter,645000.0,715000.0
313,889950.0,2,98074,1853080840,winter,98074_winter,645000.0,978945.0000000001
314,929000.0,12,98074,2895730540,winter,98074_winter,645000.0,1021900.0000000001
315,859950.0,12,98074,2862500070,winter,98074_winter,645000.0,945945.0000000001
316,869950.0,12,98074,1853080790,winter,98074_winter,645000.0,956945.0000000001
317,1375000.0,12,98074,1561750040,winter,98074_winter,645000.0,1512500.0000000002
318,1225000.0,5,98053,7237550310,spring,98053_spring,610000.0,1347500.0
319,479950.0,3,98053,8682281200,spring,98053_spring,610000.0,623935.0
320,516500.0,3,98053,7202340400,spring,98053_spring,610000.0,671450.0
321,799000.0,5,98053,3526069070,spring,98053_spring,610000.0,878900.0000000001
322,565000.0,5,98053,6979900390,spring,98053_spring,610000.0,734500.0
323,419950.0,5,98053,8682262400,spring,98053_spring,610000.0,545935.0
324,554000.0,4,98053,8682231170,spring,98053_spring,610000.0,720200.0
325,590000.0,3,98053,1825079070,spring,98053_spring,610000.0,767000.0
326,1150000.0,5,98053,1117200390,spring,98053_spring,610000.0,1265000.0
327,408000.0,3,98053,8682291840,spring,98053_spring,610000.0,530400.0
328,322000.0,3,98053,8807600340,spring,98053_spring,610000.0,418600.0
329,575000.0,4,98053,8682261070,spring,98053_spring,610000.0,747500.0
330,465000.0,3,98053,7202330270,spring,98053_spring,610000.0,604500.0
331,1237500.0,4,98053,2954400520,spring,98053_spring,610000.0,1361250.0
332,963990.0,3,98053,7203220370,spring,98053_spring,610000.0,1060389.0
333,521000.0,3,98053,8121610110,spring,98053_spring,610000.0,677300.0
334,530000.0,5,98053,8682291730,spring,98053_spring,610000.0,689000.0
335,700000.0,3,98053,1125069064,spring,98053_spring,610000.0,770000.0000000001
336,568000.0,5,98053,925069111,spring,98053_spring,610000.0,738400.0
337,1078000.0,4,98053,203100690,spring,98053_spring,610000.0,1185800.0
338,672000.0,5,98053,203100625,spring,98053_spring,610000.0,739200.0000000001
339,775000.0,5,98053,8682250090,spring,98053_spring,610000.0,852500.0000000001
340,559950.0,5,98053,8682291720,spring,98053_spring,610000.0,727935.0
341,420250.0,4,98053,8682290100,spring,98053_spring,610000.0,546325.0
342,800000.0,4,98053,8682230590,spring,98053_spring,610000.0,880000.0000000001
343,702000.0,3,98053,7202341110,spring,98053_spring,610000.0,772200.0000000001
344,610000.0,3,98053,425069147,spring,98053_spring,610000.0,793000.0
345,405000.0,5,98053,8807810050,spring,98053_spring,610000.0,526500.0
346,864000.0,4,98053,1330910280,spring,98053_spring,610000.0,950400.0000000001
347,559000.0,3,98053,8682230950,spring,98053_spring,610000.0,726700.0
348,825000.0,4,98053,1125069134,spring,98053_spring,610000.0,907500.0000000001
349,970000.0,3,98053,2386000170,spring,98053_spring,610000.0,1067000.0
350,429000.0,5,98053,8682260480,spring,98053_spring,610000.0,557700.0
351,1110000.0,4,98053,8155800050,spring,98053_spring,610000.0,1221000.0
352,519000.0,5,98053,8682231330,spring,98053_spring,610000.0,674700.0
353,300000.0,4,98053,7203102140,spring,98053_spring,610000.0,390000.0
354,785000.0,4,98053,2215800050,spring,98053_spring,610000.0,863500.0000000001
355,745000.0,4,98053,8682290670,spring,98053_spring,610000.0,819500.0000000001
356,1250000.0,4,98053,1125069102,spring,98053_spring,610000.0,1375000.0
357,569000.0,5,98053,2621700010,spring,98053_spring,610000.0,739700.0
358,875000.0,3,98053,1425069071,spring,98053_spring,610000.0,962500.0000000001
359,1300000.0,5,98053,7237550130,spring,98053_spring,610000.0,1430000.0
360,625000.0,5,98053,625069064,spring,98053_spring,610000.0,687500.0
361,694000.0,4,98053,8682290410,spring,98053_spring,610000.0,763400.0000000001
362,635000.0,4,98053,7202310040,spring,98053_spring,610000.0,698500.0
363,635000.0,3,98053,6979910120,spring,98053_spring,610000.0,698500.0
364,715000.0,4,98053,1668500090,spring,98053_spring,610000.0,786500.0000000001
365,415000.0,5,98053,8682262170,spring,98053_spring,610000.0,539500.0
366,750000.0,3,98053,3121500330,spring,98053_spring,610000.0,825000.0000000001
367,894000.0,4,98053,3121500150,spring,98053_spring,610000.0,983400.0000000001
368,505000.0,3,98053,8682262240,spring,98053_spring,610000.0,656500.0
369,820000.0,3,98053,925069100,spring,98053_spring,610000.0,902000.0000000001
370,1090000.0,5,98053,425069020,spring,98053_spring,610000.0,1199000.0
371,495000.0,3,98053,8682262720,spring,98053_spring,610000.0,643500.0
372,457000.0,3,98053,8682290360,spring,98053_spring,610000.0,594100.0
373,860000.0,5,98053,2324800350,spring,98053_spring,610000.0,946000.0000000001
374,428000.0,5,98053,8682230400,spring,98053_spring,610000.0,556400.0
375,405000.0,4,98053,8807600140,spring,98053_spring,610000.0,526500.0
376,499000.0,4,98053,7202340390,spring,98053_spring,610000.0,648700.0
377,850000.0,3,98053,825069078,spring,98053_spring,610000.0,935000.0000000001
